,pi0_zinb,alpha_zinb,beta_zinb,mean_zinb,activemean_zinb,cv_zinb,loglike_zinb
AI504432,0.0,0.24801969423511236,3.703026347963222,0.06697756670608913,0.06697756670608913,2.007968595198695,-133.44049977598584
Rpp25,0.0,59.931502276292626,8338.017892973694,0.007187739705715418,0.007187739705715418,0.1291731998477376,-23.736888646956288
Rassf5,0.7024852367110309,0.1227449519012987,0.5857608235408879,0.062343594590500435,0.2095479024345006,5.453861684630786,-102.74129697422914
Tmem130,0.0,0.15533204949262527,0.3761296519592216,0.4129747513484146,0.4129747513484146,2.537286237179681,-400.76766761976415
Slc8a3,0.912075218252676,1.1523120990171127,2.4646690463975407,0.04110766512809057,0.46753218274939523,4.4992655170181965,-82.0126224727705
Whrn,0.0,0.015415533834277188,0.24926241033764557,0.06184459908493877,0.06184459908493877,8.05416858226528,-82.39231036959997
Cib2,0.8647036363862829,0.7359297992110723,2.0549389207699873,0.04845332613142711,0.35812733496493354,4.053949428490304,-94.95164083655791
Sfrp2,0.8006279998722314,0.0775134849609053,1.1515507447044266,0.013420180226183643,0.06731226158930669,8.289984198906836,-32.88682011188756
Tgoln1,0.33555331379287545,0.9042175849662488,0.7556224687803177,0.7951118485277667,1.1966525908444527,1.4729042465928903,-641.2532899803809
Rcan3,0.9062903159488506,2.1190373198012535,2.4728597508238033,0.08030148805043122,0.8569177120114968,3.834990697678203,-132.15143081379856
Cdh7,0.9453720021755878,2489.589615599707,10872.00976836328,0.01250930591512283,0.22899074491675156,4.160887454879202,-34.65127850420332
Camk2n2,0.0,0.03819628143163548,0.2765890656067451,0.13809758295341665,0.13809758295341665,5.116694148611189,-165.21296321618473
Ccne1,0.0,579.6213825973058,65063.44020236172,0.00890855726033783,0.00890855726033783,0.04153629935196927,-28.353609461812994
Ppme1,0.16332891790266435,0.3208428066645255,0.8256964707170711,0.32510723704805206,0.3885723362555874,1.9800104714284998,-374.10165878529483
Polr3d,0.0,0.062218088469963184,0.30419884518213974,0.20453098180800117,0.20453098180800117,4.0090518021862,-228.17614574511168
Ugdh,0.0,0.13802424795892002,0.5667030719326314,0.24355655509015503,0.24355655509015503,2.6916730439480427,-295.1232502246303
Glce,0.0,0.07394762555385546,1.1339128730700316,0.0652145568765303,0.0652145568765303,3.677374695292398,-120.53070582163423
Klhl29,0.9064883514797506,3.3210770894065544,4.39664636108181,0.07063551807173875,0.755365980490046,3.593584683383156,-124.60390332362505
Mettl25,0.0,0.0451401648651935,0.5486923918299181,0.08226861814986838,0.08226861814986838,4.706720719507156,-130.18711373081192
Mrto4,0.8662977232879349,1.2293499441784754,1.0602840304911751,0.15502156185109156,1.15945341891925,3.5444681825454825,-197.9607293051232
Sncb,0.0,0.13297424958079382,0.4912444259687451,0.27068856673246844,0.27068856673246844,2.7423079704909448,-312.27418494592786
Tmem178,0.25592172677030167,0.2977858770397641,1.3737040036492956,0.16129821314585535,0.21677586747122007,2.2038758521221724,-238.70541267078136
Tfap4,0.9877428203405563,5524.2793204102345,5546.184484684272,0.012208768804248062,0.996050408287981,8.977728278230378,-27.266372721606068
Dnajb9,0.0,0.2184621937305385,0.6208537955309577,0.3518738152252229,0.3518738152252229,2.139497852020824,-388.306855019816
Zfp385a,0.8886748328245346,194.96507088582388,626.4235675988338,0.034648311833057555,0.31123521043940183,2.8335080998105973,-80.12243400189809
AF529169,0.0,48.04619090050141,13355.160324481913,0.0035975749997119756,0.0035975749997119756,0.1442681686076864,-13.045822678357183
Fam161b,0.0,0.058106660148969785,0.23909921640317558,0.2430232144759051,0.2430232144759051,4.148461300768159,-248.9828049230184
Foxred2,0.0,0.03878221973765239,0.5382097389043247,0.0720578186054462,0.0720578186054462,5.077894442178974,-116.16259126220682
Wdr37,0.0,0.18225947761621175,0.7245383169457328,0.25155257265691694,0.25155257265691694,2.3423669917111103,-312.8179633101418
Ppp1r3f,0.0,0.025364855852216567,0.47281707951497004,0.0536462343497333,0.0536462343497333,6.27890338783008,-88.23897877944304
Nploc4,0.0,0.1334121194794059,0.587856095483691,0.22694690163862932,0.22694690163862932,2.7378040281260874,-283.1101890368346
Mpp3,0.7282284576450941,0.6621871189109637,1.7291537017857312,0.10407612374084042,0.38295445814163886,2.869884998548155,-171.80077636561197
Dlc1,0.37384625290157597,0.4628118041244741,0.39061815326185284,0.7418788474985651,1.1848189856507407,2.0119171276239842,-574.72829252314
Ino80e,0.0,0.06739294426405928,0.4318182128835812,0.15606785969962902,0.15606785969962902,3.852057709519722,-201.70196361443305
Smim19,0.0,0.10708118919868423,0.6260775569276577,0.17103502276005927,0.17103502276005927,3.055930036859171,-232.8131304361977
Tbc1d24,0.0,0.19447395080696567,1.362339609816672,0.14274997908424297,0.14274997908424297,2.267614792702761,-220.8490685134608
Serp2,0.7818518881870028,1.6817857176352877,7.585903569304558,0.04836317459408969,0.22169879992153213,2.5119196699675856,-102.42861218937539
Dexi,0.7818941112859332,0.8548499677555766,1.5077741366261623,0.12365765362690345,0.5669615541147383,2.991380964031507,-187.92295035138804
Samd10,0.0,0.035079821021283195,0.6454416807372344,0.05435010174926173,0.05435010174926173,5.339140082437866,-96.01581912660806
Ppfia4,0.9363909766679902,34589.519636231504,26204.230969848908,0.08396375242286863,1.319997510174249,3.836859979256132,-126.67043868575942
Fnta,0.0,0.18903749035990203,0.4254993533911725,0.44427209783821925,0.44427209783821925,2.2999904274552976,-431.0013517679835
Rab11fip5,0.7185208107375446,0.9437307799609227,0.8472480132678798,0.3135334290142926,1.1138778317353661,2.5133932567050277,-338.5620648259966
Camk1,0.0,0.11793071944890725,0.4472495396080462,0.2636799124539236,0.2636799124539236,2.911967516218871,-301.78067491606055
Snx8,0.7083145913626192,0.5564129832913585,0.9238651413418558,0.17567233694601475,0.6022664546940301,2.9308486232670505,-236.61488785219183
Pelo,0.0,0.08162190892293375,0.334523607125103,0.2439944661137452,0.2439944661137452,3.5002303502031333,-265.5737902019031
Pitpnm3,0.7832356253267395,0.6444590812261859,1.077074272806817,0.12969929119229262,0.5983422847402609,3.2820294176084537,-189.87731264363435
Ttn,0.0,0.0527146116073436,0.871902263340261,0.06045931272777492,0.06045931272777492,4.355464662249871,-108.82561638807945
B3galt6,0.0,0.062247320203186594,0.7506923467303669,0.08291988119274718,0.08291988119274718,4.008110353670188,-137.17764081192522
Afg3l2,0.0,0.17438110594705103,0.7090910921154316,0.2459220090141308,0.2459220090141308,2.394695434176279,-306.70052927530827
Hibadh,0.0,0.2809281591826989,0.7392192527547017,0.3800336072630951,0.3800336072630951,1.886697887968808,-414.382286694439
Dnm1l,0.24703401436331077,1.2691601835600455,0.9677906156838461,0.9874392591313511,1.3113995558463336,1.1723934803010574,-728.9609584619253
Gpr83,0.8990711770733814,543.3089829614635,3442.1543208133794,0.015930586204165653,0.15783980970181483,2.9876761587404315,-43.30029190191793
Uqcc1,0.0,0.15597227737448327,0.9286664192387994,0.16795296367271378,0.16795296367271378,2.53207341399737,-239.60111636050212
Cdv3,0.0,0.16675698427583546,0.38767664317370065,0.4301445217609333,0.4301445217609333,2.4488263162351984,-415.8141803069481
Egfr,0.8016071812821521,2.3535985693365884,4.687049369254891,0.09962281544630067,0.5021493020268196,2.4863872008594226,-169.70869184639048
Esrrg,0.0,0.15414766113543543,9.917384555153122,0.015543176759777812,0.015543176759777812,2.5470151616027463,-41.729879589918994
Pank1,0.5215707384193873,0.4725496116474846,0.77068018544803,0.2933532819833435,0.6131591554709181,2.3480535818903006,-338.9059795968577
Polr2m,0.0,0.221049540100981,0.44692608961910374,0.4945997676917277,0.4945997676917277,2.1269397714404747,-467.3353188266539
9630033F20Rik,0.8793040114436373,1.2693461533419568,2.691419520919332,0.05692348874154417,0.47162701447167,3.716514777908113,-108.0464613565756
Adrbk2,0.0,0.17675713920902197,0.2516545707976826,0.7023800070419768,0.7023800070419768,2.3785457980734477,-534.6423019325905
Syne1_loc2,0.07266627960799082,0.46475324323809974,0.30470813204882174,1.4144071286131135,1.5252406954588098,1.5487564160336251,-841.1958727881206
Ctnna2,0.0,0.07955430735701008,0.37196254413002433,0.2138771997677294,0.2138771997677294,3.54542375768485,-248.9975839315985
Arl5a,0.0,0.13944160571063705,0.41976073190349555,0.3321930688425976,0.3321930688425976,2.677958314409502,-352.7653384013179
Gjd2,0.0,0.013573492931658894,0.39411334935719555,0.034440581507318775,0.034440581507318775,8.58329797165,-57.60162181844345
Pebp1,0.0,0.4089193187610511,0.50357307066094,0.8120357155404362,0.8120357155404362,1.5637999168253256,-642.0841743802958
Adc,0.0,0.07062317277158475,4.210418515875396,0.016773432974726825,0.016773432974726825,3.762932151630144,-43.79363863195554
Cxx1b,0.0,0.2928175387933036,1.0323097403024282,0.28365279078691924,0.28365279078691924,1.8479978304488949,-349.57245108206877
Gnal,0.0,0.15018203160765128,2.081534326052792,0.07214967811385609,0.07214967811385609,2.5804236433231242,-135.43156426235475
Cdc27,0.0,0.14213991309887464,0.4646639063055887,0.30589833032005626,0.30589833032005626,2.6524180654722675,-337.94732342751985
Arhgef10l,0.8403019199516202,1.264329241148535,1.3478306945608294,0.1498043880253341,0.9380475205459673,3.1960122626765606,-201.96433414037506
Nr1d2,0.18001222463138533,0.39374883224698837,0.42573458156857985,0.7583814963271621,0.9248692713574196,1.821197288602768,-603.1529434662842
Elavl4,0.3835148159248725,0.41068151476035364,0.5824341038425722,0.43469135401405223,0.7051124102296007,2.1381937668144673,-432.2172485612802
Cntnap1,0.0,0.465935546582313,2.824910556045577,0.16493815904548434,0.16493815904548434,1.4649981552288793,-250.31111427248644
Cops7a,0.4746583587444115,1.069272175622279,1.3285531504240067,0.42281575224225326,0.8048395920637587,1.6382087015064493,-444.4026574528798
Tmem184b,0.0,0.1406507960273617,0.46813930400222387,0.3004464586179962,0.3004464586179962,2.666422115755451,-334.1355025678116
Cerk,0.0,0.11731319394883148,0.5437621493607769,0.21574358216499578,0.21574358216499578,2.9196216169083136,-267.1885609557166
Map1lc3a,0.0,1.3638057937049093,5.714624009091019,0.2386518853270697,0.2386518853270697,0.8562956434124768,-319.0977996937367
Elof1,0.0,0.09979741999975483,0.6345382198825672,0.1572756642117226,0.1572756642117226,3.1654856060304373,-219.78720934093616
Pitpna,0.20108092277502956,6.395187902526597,13.651765213163952,0.37425472369244767,0.46845135428786355,0.6688909806942348,-418.354200710276
Faim2,0.8009814917530375,1.9455482208371657,3.351802885958531,0.11551995084663676,0.5804482802337548,2.570467318139116,-185.67643614348765
Slc45a1,0.7758602933569793,0.21456846187172257,0.785721528654495,0.061209105700755384,0.27308461591877126,4.924877154571908,-105.89368569985132
Kcnc1,0.0,0.23155158839566406,1.062403236549267,0.21795075582389406,0.21795075582389406,2.07814629727027,-292.916778947621
Maneal,0.724686930918262,0.39314347613814254,1.2402120877041267,0.08727340918392736,0.31699697175660285,3.4454560757371047,-146.22672153883315
Psmb4,0.21584604048439185,0.9286917647495776,1.1652053708480872,0.6249862408099579,0.7970198112575084,1.2839152995609253,-566.1538300997858
B4galt5,0.0,0.23658109121513685,0.8759179445119533,0.2700950388074945,0.2700950388074945,2.0559378626895812,-333.18465691239334
Impad1,0.0,0.19762243781526595,0.45981238894297055,0.42978928486369383,0.42978928486369383,2.249478640896455,-426.8703680748098
Myo5a,0.3001368541534876,1.6252540494789827,2.0533137152753613,0.5539608504079001,0.7915273917415131,1.1436809511148376,-534.2614832547986
Nipal3,0.0,0.14733648257713017,0.9328672091836319,0.15793939493925063,0.15793939493925063,2.605222685480709,-230.2908184452865
Mafb,0.0,0.07371737180326167,0.24194595064143828,0.30468528862675676,0.30468528862675676,3.6831132962701805,-294.58377710283764
Dynll2,0.26553460404044205,0.3853805245540405,0.4214532549104723,0.6716015507385569,0.9144087038452352,1.9734477377391104,-557.6619041394438
Gnas,0.03588656634000288,1.903123097949159,0.6006031729017396,3.054973112740444,3.1686863869773716,0.7630419348954749,-1196.189005972321
Ctsd,0.0,0.6381483478134219,0.16623967383204188,3.838724734615197,3.838724734615197,1.2518121873120418,-1304.111530314113
Gng3,0.0,0.1138398027397084,0.39583704627790817,0.28759259349309124,0.28759259349309124,2.963827564119581,-314.97071503603485
Slc38a1,0.0,0.1967575396259463,0.3172974550829461,0.6201043735901098,0.6201043735901098,2.254417299487538,-518.3321480383311
Kif1a,0.1222507776765329,0.7035351215244737,0.2398455594476988,2.574687674924463,2.933283914634609,1.3261368318891449,-1108.0982808463693
Pgam1,0.12064327548495293,3.165758575715909,3.249783523670352,0.8566204707084193,0.9741444476709193,0.7045651967031055,-660.5362638140691
Tcf25,0.00754528023560282,2.20823294111741,1.4312091656026884,1.531272477442743,1.5429141974419327,0.6810993196678559,-883.8114065614864
Stxbp1,0.14338189866236295,0.2830353886784801,0.3222170631061137,0.7524531287198598,0.8783997531045395,2.071687246882812,-583.2454469050818
Rims2,0.0,0.525636412659108,1.6203274643385552,0.32440134739904664,0.32440134739904664,1.379295370898995,-390.23317668000686
Scn1a,0.38000685003412604,0.4521595020464879,0.29639655140114357,0.9458132783110427,1.525522142241576,2.044522355383817,-642.1464614798015
Efhd2,0.0,0.48972749459400033,0.6441279281170934,0.7602953904289875,0.7602953904289875,1.428968832537517,-628.5066474771378
Lgmn,0.0,0.18731720654654607,0.18913710434497386,0.990377891187821,0.990377891187821,2.3105276162502464,-630.2793337773605
Vamp1,0.8155108287751329,36.14523797493185,129.87461697715312,0.05134494447744043,0.27830871663929785,2.1378337713099884,-106.77437458024644
Stox2,0.3528875250468497,0.9082257333075544,0.8890437791247127,0.6610745341195925,1.0215759388156642,1.4989345395406268,-579.2318770522529
Rnf11,0.0,0.3954111583106318,0.5812850127211319,0.6802362862576126,0.6802362862576126,1.590287113035645,-584.7993866745501
Plcb4,0.0872642724649801,0.7662711970161395,3.883279314838379,0.18010630752858056,0.19732579989498683,1.2350700447953993,-270.73202258298556
Tspyl4,0.0,0.6593128232578568,1.7673427959178813,0.3730531647740914,0.3730531647740914,1.2315562106914668,-424.42764303717234
Lynx1,0.0,0.21156150181419997,0.6192896654446097,0.34161962264025925,0.34161962264025925,2.1741108297023874,-378.64459045138483
Capns1,0.15268875764263998,0.5678868529789998,0.595410051662339,0.8081437550015135,0.953774380183041,1.5028112160453886,-644.8026182693717
Ttyh3,0.0,0.32600583729619825,0.25652274088643884,1.270865250268471,1.270865250268471,1.7514079301357794,-780.0125435118691
Vegfb,0.5996998699175391,0.4832594933608739,0.45403304644237696,0.42606774897054395,1.0643707482252753,2.5821407850678457,-399.4518150134918
Tiam1,0.0,0.15799061083634622,0.3870804705080051,0.4081596021338898,0.4081596021338898,2.515847780479594,-400.61863828834413
Bcap29,0.0,0.14869487246439883,0.6126821597638467,0.2426949603391619,0.2426949603391619,2.5932954832410906,-297.8665515095283
Haus4,0.0,0.04131159428349034,1.0964637762681246,0.03767711727248906,0.03767711727248906,4.919987759420534,-77.74438138184328
Cxx1c,0.170022808714969,2.670500579019975,3.8699635832444046,0.572732668466578,0.6900583226628574,0.8099526996929429,-539.5690264560901
Slc32a1,0.9547824454402862,12.872528608408071,23.099983127503407,0.025197605619856418,0.5572527277338883,4.778423183714741,-56.711190956493056
Gas6,0.0,0.4040960580770953,0.23470004489927973,1.721755350539072,1.721755350539072,1.573104933306751,-914.7988020180126
Prkar1b,0.5450242782751272,0.8256123227616512,0.6844627457633894,0.5488005954136808,1.2062195172373276,1.9647107698384394,-495.09748548714106
Scoc,0.0,0.5890481338202073,0.6770910243745756,0.869968900214424,0.869968900214424,1.3029405722597547,-682.3484999693444
Ell2,0.0,0.1842648711674069,2.2433338160650855,0.08213885505930467,0.08213885505930467,2.3295858840996733,-151.32697683194507
Adam9,0.0,0.20328738142996455,0.5376157404545391,0.3781276590936321,0.3781276590936321,2.217914443557968,-400.18611393055005
Pdxk,0.0,0.17293944579251835,0.5373711385433824,0.3218249611642603,0.3218249611642603,2.404656065057433,-358.2844885373924
Nat8l,0.0,0.6164755199886124,3.076179625890615,0.20040296567861524,0.20040296567861524,1.273626486696432,-287.27939467538476
Dnajb1,0.0,0.2727119850147209,0.6886052659355505,0.3960352882927926,0.3960352882927926,1.9149078862939182,-420.2602753068999
